"BehaviorSpace results (NetLogo 6.0.4)"
"as4.nlogo"
"experiment"
"01/06/2019 22:49:18:086 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","antenna-range","alpha","sensing-range","start_msg_tick","total-nodes","flooding","[step]","msg_reached_goal","number_of_msg_send","number_of_received"
"463","7","1.15","1.2","15","150","true","23","1","94","124"
"467","7","1.15","1.2","15","150","true","21","1","69","106"
"468","7","1.15","1.2","15","150","true","20","1","60","98"
"469","7","1.15","1.2","15","150","true","25","1","130","149"
"466","7","1.15","1.2","15","150","true","18","1","19","27"
"470","7","1.15","1.2","15","150","true","22","1","63","84"
"473","7","1.15","1.2","15","150","true","17","1","20","36"
"471","7","1.15","1.2","15","150","true","22","1","104","138"
"472","7","1.15","1.2","15","150","true","18","1","18","33"
"475","7","1.15","1.2","15","150","true","20","1","58","92"
"477","7","1.15","1.2","15","150","true","17","1","17","33"
"474","7","1.15","1.2","15","150","true","22","1","102","128"
"478","7","1.15","1.2","15","150","true","19","1","33","52"
"476","7","1.15","1.2","15","150","true","26","0","137","146"
"480","7","1.15","1.2","15","150","true","23","1","107","138"
"481","7","1.15","1.2","15","150","true","24","1","126","146"
"479","7","1.15","1.2","15","150","true","22","1","96","109"
"484","7","1.15","1.2","15","150","true","21","1","64","95"
"482","7","1.15","1.2","15","150","true","19","1","32","52"
"486","7","1.15","1.2","15","150","true","20","1","71","102"
"483","7","1.15","1.2","15","150","true","21","1","62","82"
"485","7","1.15","1.2","15","150","true","18","1","26","45"
"487","7","1.15","1.2","15","150","true","21","1","86","116"
"489","7","1.15","1.2","15","150","true","20","1","50","67"
"491","7","1.15","1.2","15","150","true","17","1","7","15"
"490","7","1.15","1.2","15","150","true","15","1","1","7"
"488","7","1.15","1.2","15","150","true","19","1","42","60"
"493","7","1.15","1.2","15","150","true","15","1","1","8"
"492","7","1.15","1.2","15","150","true","23","1","93","119"
"495","7","1.15","1.2","15","150","true","18","1","25","42"
"494","7","1.15","1.2","15","150","true","25","1","134","149"
"498","7","1.15","1.2","15","150","true","20","1","52","81"
"497","7","1.15","1.2","15","150","true","21","1","96","133"
"499","7","1.15","1.2","15","150","true","20","1","52","76"
"496","7","1.15","1.2","15","150","true","31","1","136","149"
"500","7","1.15","1.2","15","150","true","18","1","41","56"
"501","7","1.15","1.5","15","150","true","22","1","87","123"
"503","7","1.15","1.5","15","150","true","19","1","50","76"
"502","7","1.15","1.5","15","150","true","16","1","7","15"
"504","7","1.15","1.5","15","150","true","20","1","37","62"
"507","7","1.15","1.5","15","150","true","19","1","21","37"
"506","7","1.15","1.5","15","150","true","24","1","112","138"
"505","7","1.15","1.5","15","150","true","25","1","130","147"
"508","7","1.15","1.5","15","150","true","21","1","88","123"
"509","7","1.15","1.5","15","150","true","22","1","65","100"
"510","7","1.15","1.5","15","150","true","19","1","53","76"
"512","7","1.15","1.5","15","150","true","21","1","34","50"
"511","7","1.15","1.5","15","150","true","20","1","64","85"
"513","7","1.15","1.5","15","150","true","21","1","70","108"
"517","7","1.15","1.5","15","150","true","19","1","38","63"
"518","7","1.15","1.5","15","150","true","18","1","25","53"
"515","7","1.15","1.5","15","150","true","18","1","31","55"
"519","7","1.15","1.5","15","150","true","18","1","23","39"
"520","7","1.15","1.5","15","150","true","21","1","61","98"
"514","7","1.15","1.5","15","150","true","25","1","99","128"
"516","7","1.15","1.5","15","150","true","21","1","53","87"
"523","7","1.15","1.5","15","150","true","18","1","19","38"
"521","7","1.15","1.5","15","150","true","18","1","19","33"
"522","7","1.15","1.5","15","150","true","21","1","90","118"
"525","7","1.15","1.5","15","150","true","17","1","18","34"
"524","7","1.15","1.5","15","150","true","23","1","100","128"
"526","7","1.15","1.5","15","150","true","17","1","10","24"
"527","7","1.15","1.5","15","150","true","17","0","3","4"
"529","7","1.15","1.5","15","150","true","22","1","78","107"
"531","7","1.15","1.5","15","150","true","22","1","86","122"
"530","7","1.15","1.5","15","150","true","20","1","56","93"
"534","7","1.15","1.5","15","150","true","17","1","16","27"
"532","7","1.15","1.5","15","150","true","22","1","86","118"
"528","7","1.15","1.5","15","150","true","26","1","104","137"
"535","7","1.15","1.5","15","150","true","15","1","1","6"
"533","7","1.15","1.5","15","150","true","24","1","116","148"
"538","7","1.15","1.5","15","150","true","20","1","40","69"
"536","7","1.15","1.5","15","150","true","22","1","38","57"
"537","7","1.15","1.5","15","150","true","24","1","123","146"
"540","7","1.15","1.5","15","150","true","21","1","60","92"
"539","7","1.15","1.5","15","150","true","21","1","85","114"
"543","7","1.15","1.5","15","150","true","24","1","123","148"
"542","7","1.15","1.5","15","150","true","24","1","98","127"
"544","7","1.15","1.5","15","150","true","20","1","40","65"
"541","7","1.15","1.5","15","150","true","23","1","122","148"
"545","7","1.15","1.5","15","150","true","22","1","99","134"
"547","7","1.15","1.5","15","150","true","18","1","33","56"
"546","7","1.15","1.5","15","150","true","19","1","43","64"
"548","7","1.15","1.5","15","150","true","22","1","96","133"
"549","7","1.15","1.5","15","150","true","20","1","35","60"
"550","7","1.15","1.5","15","150","true","20","1","85","114"
"551","7","1.15","1.5","15","150","true","25","1","106","137"
"555","7","1.15","1.5","15","150","true","18","1","29","49"
"553","7","1.15","1.5","15","150","true","22","1","83","122"
"554","7","1.15","1.5","15","150","true","24","1","87","118"
"556","7","1.15","1.5","15","150","true","19","1","32","53"
"552","7","1.15","1.5","15","150","true","23","1","82","114"
"557","7","1.15","1.5","15","150","true","24","1","77","111"
"558","7","1.15","1.5","15","150","true","18","1","20","31"
"559","7","1.15","1.5","15","150","true","21","1","47","66"
"560","7","1.15","1.5","15","150","true","18","1","19","38"
"561","7","1.15","1.5","15","150","true","18","1","18","26"
"562","7","1.15","1.5","15","150","true","17","1","14","29"
"563","7","1.15","1.5","15","150","true","23","1","101","139"
"564","7","1.15","1.5","15","150","true","24","1","72","109"
"566","7","1.15","1.5","15","150","true","22","1","39","65"
"569","7","1.15","1.5","15","150","true","20","1","34","63"
"568","7","1.15","1.5","15","150","true","16","1","6","13"
"565","7","1.15","1.5","15","150","true","21","1","54","88"
"567","7","1.15","1.5","15","150","true","25","1","109","133"
"571","7","1.15","1.5","15","150","true","19","1","38","62"
"570","7","1.15","1.5","15","150","true","25","1","42","69"
"572","7","1.15","1.5","15","150","true","15","1","1","6"
"574","7","1.15","1.5","15","150","true","16","1","5","13"
"577","7","1.15","1.5","15","150","true","19","1","52","83"
"573","7","1.15","1.5","15","150","true","23","1","99","139"
"576","7","1.15","1.5","15","150","true","17","1","10","26"
"578","7","1.15","1.5","15","150","true","18","1","19","34"
"579","7","1.15","1.5","15","150","true","19","1","37","62"
"575","7","1.15","1.5","15","150","true","34","1","126","148"
"581","7","1.15","1.5","15","150","true","23","1","77","115"
"585","7","1.15","1.5","15","150","true","16","1","7","20"
"582","7","1.15","1.5","15","150","true","19","1","51","74"
"583","7","1.15","1.5","15","150","true","22","1","82","111"
"584","7","1.15","1.5","15","150","true","24","1","92","123"
"580","7","1.15","1.5","15","150","true","16","1","9","18"
"586","7","1.15","1.5","15","150","true","24","1","131","148"
"587","7","1.15","1.5","15","150","true","22","1","90","121"
"588","7","1.15","1.5","15","150","true","21","1","79","119"
"590","7","1.15","1.5","15","150","true","20","1","34","60"
"591","7","1.15","1.5","15","150","true","21","1","21","35"
"592","7","1.15","1.5","15","150","true","21","1","53","82"
"589","7","1.15","1.5","15","150","true","24","1","107","137"
"594","7","1.15","1.5","15","150","true","19","1","17","26"
"596","7","1.15","1.5","15","150","true","22","1","98","130"
"595","7","1.15","1.5","15","150","true","24","1","121","149"
"597","7","1.15","1.5","15","150","true","21","1","73","106"
"598","7","1.15","1.5","15","150","true","23","1","95","126"
"601","7","1.15","1.8","15","150","true","20","1","31","57"
"593","7","1.15","1.5","15","150","true","25","1","122","148"
"600","7","1.15","1.5","15","150","true","18","1","31","55"
"599","7","1.15","1.5","15","150","true","21","1","69","98"
"602","7","1.15","1.8","15","150","true","15","1","1","4"
"603","7","1.15","1.8","15","150","true","19","1","47","89"
"604","7","1.15","1.8","15","150","true","20","1","58","96"
"607","7","1.15","1.8","15","150","true","15","1","1","7"
"608","7","1.15","1.8","15","150","true","20","1","47","77"
"609","7","1.15","1.8","15","150","true","18","1","17","31"
"605","7","1.15","1.8","15","150","true","18","1","27","52"
"606","7","1.15","1.8","15","150","true","27","1","104","130"
"610","7","1.15","1.8","15","150","true","21","1","43","72"
"611","7","1.15","1.8","15","150","true","20","1","43","62"
"615","7","1.15","1.8","15","150","true","16","1","7","14"
"612","7","1.15","1.8","15","150","true","22","1","74","116"
"613","7","1.15","1.8","15","150","true","20","1","48","85"
"614","7","1.15","1.8","15","150","true","22","1","70","111"
"616","7","1.15","1.8","15","150","true","19","1","40","74"
"619","7","1.15","1.8","15","150","true","17","1","12","23"
"617","7","1.15","1.8","15","150","true","24","1","57","100"
"618","7","1.15","1.8","15","150","true","27","1","94","133"
"621","7","1.15","1.8","15","150","true","22","1","94","132"
"620","7","1.15","1.8","15","150","true","19","1","30","56"
"623","7","1.15","1.8","15","150","true","23","1","74","107"
"624","7","1.15","1.8","15","150","true","21","1","58","92"
"627","7","1.15","1.8","15","150","true","20","1","31","55"
"625","7","1.15","1.8","15","150","true","18","1","25","47"
"626","7","1.15","1.8","15","150","true","20","1","48","78"
"622","7","1.15","1.8","15","150","true","22","1","31","53"
"629","7","1.15","1.8","15","150","true","23","1","61","95"
"634","7","1.15","1.8","15","150","true","15","1","1","3"
"630","7","1.15","1.8","15","150","true","18","1","30","60"
"632","7","1.15","1.8","15","150","true","19","1","47","86"
"631","7","1.15","1.8","15","150","true","23","1","76","111"
"628","7","1.15","1.8","15","150","true","29","1","89","121"
"633","7","1.15","1.8","15","150","true","25","1","91","130"
"636","7","1.15","1.8","15","150","true","16","1","6","20"
"635","7","1.15","1.8","15","150","true","17","1","16","33"
"638","7","1.15","1.8","15","150","true","25","1","76","103"
"639","7","1.15","1.8","15","150","true","18","1","30","43"
"637","7","1.15","1.8","15","150","true","25","1","74","108"
"641","7","1.15","1.8","15","150","true","26","1","108","145"
"642","7","1.15","1.8","15","150","true","24","1","91","126"
"644","7","1.15","1.8","15","150","true","16","0","1","1"
"640","7","1.15","1.8","15","150","true","28","1","93","125"
"645","7","1.15","1.8","15","150","true","20","1","51","80"
"643","7","1.15","1.8","15","150","true","30","1","88","123"
"646","7","1.15","1.8","15","150","true","22","1","85","119"
"647","7","1.15","1.8","15","150","true","23","1","92","125"
"648","7","1.15","1.8","15","150","true","20","1","59","100"
"649","7","1.15","1.8","15","150","true","23","1","53","85"
"651","7","1.15","1.8","15","150","true","17","1","12","19"
"654","7","1.15","1.8","15","150","true","19","1","27","48"
"652","7","1.15","1.8","15","150","true","17","1","16","32"
"655","7","1.15","1.8","15","150","true","21","1","48","75"
"653","7","1.15","1.8","15","150","true","30","1","86","120"
"657","7","1.15","1.8","15","150","true","22","1","73","110"
"656","7","1.15","1.8","15","150","true","25","1","106","139"
"650","7","1.15","1.8","15","150","true","23","1","112","143"
"659","7","1.15","1.8","15","150","true","20","1","52","87"
"658","7","1.15","1.8","15","150","true","24","1","61","98"
"660","7","1.15","1.8","15","150","true","22","1","90","135"
"662","7","1.15","1.8","15","150","true","26","1","113","145"
"664","7","1.15","1.8","15","150","true","21","1","82","124"
"663","7","1.15","1.8","15","150","true","21","1","66","103"
"661","7","1.15","1.8","15","150","true","25","1","76","113"
"666","7","1.15","1.8","15","150","true","21","1","98","134"
"667","7","1.15","1.8","15","150","true","21","1","77","115"
"668","7","1.15","1.8","15","150","true","26","1","87","128"
"665","7","1.15","1.8","15","150","true","23","1","106","142"
"669","7","1.15","1.8","15","150","true","22","1","54","81"
"672","7","1.15","1.8","15","150","true","16","1","3","8"
"671","7","1.15","1.8","15","150","true","16","1","8","21"
"673","7","1.15","1.8","15","150","true","19","1","24","48"
"670","7","1.15","1.8","15","150","true","33","1","116","148"
"675","7","1.15","1.8","15","150","true","15","1","1","7"
"674","7","1.15","1.8","15","150","true","22","1","76","120"
"677","7","1.15","1.8","15","150","true","25","1","56","101"
"676","7","1.15","1.8","15","150","true","20","1","32","62"
"680","7","1.15","1.8","15","150","true","18","1","20","34"
"679","7","1.15","1.8","15","150","true","24","1","116","139"
"678","7","1.15","1.8","15","150","true","22","1","115","147"
"681","7","1.15","1.8","15","150","true","25","1","97","139"
"682","7","1.15","1.8","15","150","true","23","1","92","129"
"683","7","1.15","1.8","15","150","true","27","0","109","142"
"687","7","1.15","1.8","15","150","true","20","1","38","67"
"688","7","1.15","1.8","15","150","true","20","1","58","81"
"684","7","1.15","1.8","15","150","true","24","1","104","137"
"685","7","1.15","1.8","15","150","true","24","1","96","138"
"686","7","1.15","1.8","15","150","true","24","1","97","131"
"690","7","1.15","1.8","15","150","true","19","1","26","50"
"689","7","1.15","1.8","15","150","true","23","1","63","96"
"692","7","1.15","1.8","15","150","true","15","1","1","10"
"693","7","1.15","1.8","15","150","true","20","1","50","72"
"691","7","1.15","1.8","15","150","true","21","1","47","90"
"694","7","1.15","1.8","15","150","true","24","1","68","103"
"696","7","1.15","1.8","15","150","true","17","1","12","31"
"697","7","1.15","1.8","15","150","true","21","1","31","47"
"699","7","1.15","1.8","15","150","true","19","1","33","55"
"698","7","1.15","1.8","15","150","true","21","1","66","111"
"695","7","1.15","1.8","15","150","true","23","1","86","127"
"700","7","1.15","1.8","15","150","true","25","1","76","108"
"701","7","1.15","2.1","15","150","true","25","1","94","138"
"702","7","1.15","2.1","15","150","true","15","1","1","6"
"704","7","1.15","2.1","15","150","true","16","0","1","1"
"706","7","1.15","2.1","15","150","true","17","1","7","15"
"703","7","1.15","2.1","15","150","true","24","1","87","142"
"705","7","1.15","2.1","15","150","true","21","1","50","91"
"708","7","1.15","2.1","15","150","true","21","1","53","97"
"709","7","1.15","2.1","15","150","true","19","1","19","39"
"707","7","1.15","2.1","15","150","true","21","1","56","97"
"712","7","1.15","2.1","15","150","true","18","1","18","39"
"713","7","1.15","2.1","15","150","true","17","1","10","21"
"710","7","1.15","2.1","15","150","true","20","1","42","81"
"711","7","1.15","2.1","15","150","true","28","1","92","132"
"714","7","1.15","2.1","15","150","true","23","1","57","100"
"716","7","1.15","2.1","15","150","true","18","1","23","44"
"719","7","1.15","2.1","15","150","true","17","1","4","13"
"717","7","1.15","2.1","15","150","true","20","1","49","97"
"718","7","1.15","2.1","15","150","true","18","1","22","50"
"715","7","1.15","2.1","15","150","true","25","1","54","86"
"720","7","1.15","2.1","15","150","true","22","1","68","114"
"722","7","1.15","2.1","15","150","true","22","1","54","102"
"721","7","1.15","2.1","15","150","true","24","1","97","146"
"723","7","1.15","2.1","15","150","true","24","1","67","109"
"727","7","1.15","2.1","15","150","true","23","1","49","89"
"724","7","1.15","2.1","15","150","true","22","1","54","92"
"726","7","1.15","2.1","15","150","true","21","1","23","46"
"728","7","1.15","2.1","15","150","true","19","1","26","52"
"725","7","1.15","2.1","15","150","true","26","1","54","87"
"729","7","1.15","2.1","15","150","true","21","1","68","107"
"732","7","1.15","2.1","15","150","true","16","1","6","17"
"733","7","1.15","2.1","15","150","true","22","1","58","90"
"730","7","1.15","2.1","15","150","true","23","1","68","108"
"735","7","1.15","2.1","15","150","true","15","1","1","7"
"734","7","1.15","2.1","15","150","true","22","1","82","123"
"731","7","1.15","2.1","15","150","true","25","1","61","98"
"736","7","1.15","2.1","15","150","true","17","1","12","24"
"738","7","1.15","2.1","15","150","true","16","1","5","14"
"739","7","1.15","2.1","15","150","true","17","1","5","12"
"740","7","1.15","2.1","15","150","true","21","1","59","101"
"741","7","1.15","2.1","15","150","true","23","1","79","122"
"737","7","1.15","2.1","15","150","true","27","1","89","135"
"742","7","1.15","2.1","15","150","true","21","1","68","128"
"743","7","1.15","2.1","15","150","true","25","1","97","147"
"744","7","1.15","2.1","15","150","true","18","1","22","50"
"745","7","1.15","2.1","15","150","true","21","1","53","89"
"748","7","1.15","2.1","15","150","true","21","1","42","80"
"746","7","1.15","2.1","15","150","true","17","1","11","32"
